1	3	1	11	8.6932e+00	3.0215e-18	1.5059e+01	2.7420e-18	2.6087e+01	2.3665e-18	4.5191e+01	1.9773e-18	7.8284e+01	1.5547e-18	1.3561e+02	1.1654e-18	2.3492e+02	8.2310e-19	4.0696e+02	5.6672e-19	7.0497e+02	3.8813e-19	
1	3	1	12	8.7284e+00	9.7535e-19	1.5113e+01	6.9011e-19	2.6166e+01	4.5103e-19	4.5305e+01	2.8685e-19	7.8443e+01	1.7969e-19	1.3582e+02	1.1057e-19	2.3516e+02	6.5702e-20	4.0716e+02	3.8676e-20	7.0497e+02	2.3089e-20	
1	3	1	13	1.7315e+01	2.8214e-18	2.7519e+01	1.9674e-18	4.3737e+01	1.0065e-18	6.9514e+01	7.3109e-19	1.1048e+02	5.5888e-19	1.7560e+02	4.2165e-19	2.7908e+02	3.0919e-19	4.4356e+02	2.2220e-19	7.0497e+02	1.5900e-19	
1	3	1	14	1.8589e+01	3.9545e-19	2.9283e+01	2.4782e-18	4.6129e+01	1.3141e-18	7.2668e+01	1.1450e-18	1.1447e+02	9.7353e-19	1.8033e+02	7.9135e-19	2.8408e+02	6.1085e-19	4.4751e+02	4.5422e-19	7.0497e+02	3.3389e-19	
1	3	1	15	2.1221e+01	2.2442e-19	3.2881e+01	2.5080e-19	5.0948e+01	2.0542e-19	7.8940e+01	1.7391e-19	1.2231e+02	1.3833e-19	1.8952e+02	1.0622e-19	2.9365e+02	7.9812e-20	4.5499e+02	5.8279e-20	7.0497e+02	4.2501e-20	
1	3	1	16	2.2579e+01	1.1789e-18	3.4715e+01	5.6091e-19	5.3373e+01	3.5317e-19	8.2060e+01	2.4562e-19	1.2617e+02	1.7360e-19	1.9398e+02	1.2123e-19	2.9823e+02	8.4316e-20	4.5853e+02	5.7899e-20	7.0497e+02	3.9930e-20	
1	3	1	17	2.4344e+01	2.7980e-20	3.7078e+01	1.6507e-20	5.6473e+01	1.2022e-20	8.6013e+01	1.0072e-20	1.3100e+02	8.1791e-21	1.9953e+02	6.3726e-21	3.0390e+02	4.8859e-21	4.6286e+02	3.6243e-21	7.0497e+02	2.6838e-21	
1	3	1	18	2.4769e+01	4.7508e-19	3.7643e+01	3.8596e-19	5.7209e+01	3.1929e-19	8.6946e+01	2.8510e-19	1.3214e+02	2.3985e-19	2.0083e+02	1.9161e-19	3.0521e+02	1.5005e-19	4.6386e+02	1.1313e-19	7.0497e+02	8.5068e-20	
1	3	1	19	2.5260e+01	2.8521e-19	3.8296e+01	1.3452e-19	5.8059e+01	7.0065e-20	8.8022e+01	4.3508e-20	1.3345e+02	2.8239e-20	2.0231e+02	1.8522e-20	3.0672e+02	1.2187e-20	4.6500e+02	8.1195e-21	7.0497e+02	5.4244e-21	
1	3	1	20	2.5910e+01	5.5473e-20	3.9156e+01	2.8975e-20	5.9175e+01	2.5075e-20	8.9429e+01	2.2182e-20	1.3515e+02	1.8136e-20	2.0425e+02	1.3625e-20	3.0867e+02	1.0062e-20	4.6648e+02	6.9890e-21	7.0497e+02	4.8540e-21	
1	3	1	21	2.6657e+01	3.5516e-19	4.0142e+01	2.2740e-19	6.0450e+01	1.9989e-19	9.1032e+01	1.8475e-19	1.3708e+02	1.5973e-19	2.0644e+02	1.2930e-19	3.1087e+02	1.0273e-19	4.6814e+02	7.8084e-20	7.0497e+02	5.9223e-20	
1	3	1	22	2.7172e+01	2.3425e-20	4.0820e+01	1.2459e-20	6.1324e+01	1.0224e-20	9.2127e+01	8.6860e-21	1.3840e+02	6.9308e-21	2.0792e+02	5.1984e-21	3.1236e+02	3.8703e-21	4.6926e+02	2.7712e-21	7.0497e+02	1.9938e-21	
1	3	1	23	2.7209e+01	1.3661e-19	4.0870e+01	7.2959e-20	6.1388e+01	6.5429e-20	9.2207e+01	6.1470e-20	1.3850e+02	5.3823e-20	2.0803e+02	4.3950e-20	3.1247e+02	3.5252e-20	4.6934e+02	2.7036e-20	7.0497e+02	2.0695e-20	
